# Region     : all 
# Cells      : 4096
# Volume     : 1.440000e-11
# Time       	max(T)	max(OH)	max(O)	max(p)	max(U)
0            	3.000000e+02	1.000000e+05	(0.000000e+00 0.000000e+00 0.000000e+00)
0.00039746   	1.074670e+03	4.978830e-04	3.227940e-04	9.999990e+04	(5.573100e-01 5.723670e-01 0.000000e+00)
0.00039766   	1.074760e+03	4.980500e-04	3.229080e-04	9.999990e+04	(5.545110e-01 5.695820e-01 0.000000e+00)
0.00039786   	1.074880e+03	4.981590e-04	3.229500e-04	9.999990e+04	(5.519540e-01 5.670410e-01 0.000000e+00)
0.00039806   	1.075030e+03	4.982040e-04	3.229150e-04	9.999990e+04	(5.497500e-01 5.648570e-01 0.000000e+00)
0.00039826   	1.075200e+03	4.981870e-04	3.228070e-04	9.999990e+04	(5.479880e-01 6.510760e-01 0.000000e+00)
0.00039846   	1.075390e+03	4.981110e-04	3.226330e-04	1.000000e+05	(5.467420e-01 7.189650e-01 0.000000e+00)
0.00039866   	1.075590e+03	4.979830e-04	3.224030e-04	1.000000e+05	(5.460500e-01 7.603670e-01 0.000000e+00)
0.00039886   	1.075790e+03	4.978110e-04	3.221280e-04	1.000250e+05	(5.459070e-01 7.728930e-01 0.000000e+00)
0.00039906   	1.075990e+03	4.976060e-04	3.218230e-04	1.000710e+05	(5.462750e-01 7.553710e-01 0.000000e+00)
0.00039926   	1.076180e+03	4.973820e-04	3.215020e-04	1.001230e+05	(5.471110e-01 7.079000e-01 0.000000e+00)
0.00039946   	1.076350e+03	4.971510e-04	3.211850e-04	1.001790e+05	(5.483500e-01 6.318970e-01 0.000000e+00)
0.00039966   	1.076500e+03	4.969270e-04	3.208990e-04	1.002280e+05	(5.498850e-01 5.651800e-01 0.000000e+00)
0.00039986   	1.076630e+03	4.967220e-04	3.206420e-04	1.002670e+05	(5.516130e-01 5.669310e-01 0.000000e+00)
0.00039987   	1.076630e+03	4.967220e-04	3.206420e-04	1.002680e+05	(5.516010e-01 5.669200e-01 0.000000e+00)
0.00039988   	1.076630e+03	4.967220e-04	3.206420e-04	1.002700e+05	(5.515800e-01 5.668920e-01 0.000000e+00)
0.00039989   	1.076630e+03	4.967220e-04	3.206420e-04	1.002710e+05	(5.515540e-01 5.668480e-01 0.000000e+00)
0.0003999    	1.076630e+03	4.967220e-04	3.206420e-04	1.002720e+05	(5.515280e-01 5.667880e-01 0.000000e+00)
0.00039991   	1.076630e+03	4.967220e-04	3.206420e-04	1.002730e+05	(5.515030e-01 5.670970e-01 0.000000e+00)
0.00039992   	1.076630e+03	4.967220e-04	3.206420e-04	1.002750e+05	(5.514810e-01 5.676750e-01 0.000000e+00)
0.00039993   	1.076630e+03	4.967220e-04	3.206420e-04	1.002760e+05	(5.514640e-01 5.682580e-01 0.000000e+00)
0.00039994   	1.076630e+03	4.967220e-04	3.206420e-04	1.002770e+05	(5.514500e-01 5.688470e-01 0.000000e+00)
0.00039995   	1.076630e+03	4.967220e-04	3.206420e-04	1.002780e+05	(5.514410e-01 5.694380e-01 0.000000e+00)
0.00039996   	1.076630e+03	4.967220e-04	3.206420e-04	1.002790e+05	(5.514340e-01 5.700320e-01 0.000000e+00)
0.00039997   	1.076630e+03	4.967220e-04	3.206420e-04	1.002800e+05	(5.515320e-01 5.706270e-01 0.000000e+00)
0.00039998   	1.076630e+03	4.967220e-04	3.206420e-04	1.002810e+05	(5.521180e-01 5.712230e-01 0.000000e+00)
0.00039999   	1.076630e+03	4.967220e-04	3.206420e-04	1.002820e+05	(5.527000e-01 5.718190e-01 0.000000e+00)
0.0004       	1.076760e+03	4.973870e-04	3.209540e-04	1.002830e+05	(5.532760e-01 5.724150e-01 0.000000e+00)
0.00040001   	1.239150e+03	1.151140e-03	6.335590e-04	1.157900e+05	(6.700710e+00 6.278080e+00 0.000000e+00)
0.00040002   	1.395750e+03	1.779060e-03	9.418470e-04	1.301250e+05	(2.494000e+01 2.415190e+01 0.000000e+00)
0.00040003   	1.547620e+03	2.375980e-03	1.222580e-03	1.443160e+05	(5.269160e+01 5.139530e+01 0.000000e+00)
0.00040004   	1.695090e+03	2.939130e-03	1.469940e-03	1.577430e+05	(8.643460e+01 8.457000e+01 0.000000e+00)
0.00040005   	1.837730e+03	3.476180e-03	1.697010e-03	1.697770e+05	(1.217070e+02 1.191830e+02 0.000000e+00)
0.00040006   	1.829810e+03	3.329990e-03	1.565120e-03	1.661530e+05	(1.530990e+02 1.498150e+02 0.000000e+00)
0.00040026   	1.631230e+03	1.992980e-03	6.608170e-04	1.182180e+05	(6.075590e+01 5.883880e+01 0.000000e+00)
0.00040046   	1.630520e+03	1.451560e-03	4.298150e-04	1.119670e+05	(3.195120e+01 3.133700e+01 0.000000e+00)
0.00040066   	1.632250e+03	1.185700e-03	3.661950e-04	1.086050e+05	(2.056850e+01 2.066860e+01 0.000000e+00)
0.00040086   	1.626390e+03	1.041450e-03	3.415210e-04	1.064550e+05	(1.512530e+01 1.533460e+01 0.000000e+00)
0.00040106   	1.618000e+03	9.590560e-04	3.327920e-04	1.050710e+05	(1.212280e+01 1.227900e+01 0.000000e+00)
0.00040126   	1.607470e+03	9.079510e-04	3.260810e-04	1.051480e+05	(1.766820e+01 1.625570e+01 0.000000e+00)
0.00040146   	1.596190e+03	8.745640e-04	3.222030e-04	1.065640e+05	(1.641880e+01 1.701480e+01 0.000000e+00)
0.00040166   	1.584910e+03	8.516140e-04	3.200100e-04	1.058090e+05	(1.335840e+01 1.397650e+01 0.000000e+00)
0.00040186   	1.573940e+03	8.349100e-04	3.186930e-04	1.048550e+05	(9.801630e+00 1.198130e+01 0.000000e+00)
0.00040206   	1.562960e+03	8.222410e-04	3.180700e-04	1.018610e+05	(8.473730e+00 1.757910e+01 0.000000e+00)
0.00040226   	1.551550e+03	8.127220e-04	3.183620e-04	1.013450e+05	(7.266220e+00 9.523200e+00 0.000000e+00)
0.00040246   	1.538840e+03	8.063840e-04	3.202100e-04	1.019350e+05	(9.506090e+00 7.600110e+00 0.000000e+00)
0.00040266   	1.525540e+03	8.034440e-04	3.296620e-04	1.022020e+05	(1.580610e+01 7.468220e+00 0.000000e+00)
0.00040286   	1.514370e+03	7.999330e-04	3.329220e-04	1.020340e+05	(1.383010e+01 6.928820e+00 0.000000e+00)
0.00040306   	1.505390e+03	7.934660e-04	3.322070e-04	1.018910e+05	(6.510970e+00 6.274070e+00 0.000000e+00)
0.00040326   	1.497060e+03	7.859490e-04	3.303260e-04	1.020930e+05	(4.639280e+00 4.607780e+00 0.000000e+00)
0.00040346   	1.489090e+03	7.790850e-04	3.290950e-04	1.020880e+05	(2.485410e+00 4.469090e+00 0.000000e+00)
0.00040366   	1.481770e+03	7.724040e-04	3.281780e-04	1.034280e+05	(3.041280e+00 6.447480e+00 0.000000e+00)
0.00040386   	1.474880e+03	7.656780e-04	3.271940e-04	1.024270e+05	(3.033700e+00 7.295260e+00 0.000000e+00)
0.00040406   	1.467070e+03	7.585980e-04	3.265770e-04	1.012270e+05	(4.704020e+00 6.960110e+00 0.000000e+00)
0.00040426   	1.458200e+03	7.518750e-04	3.268960e-04	1.011200e+05	(3.701400e+00 7.161860e+00 0.000000e+00)
0.00040446   	1.449830e+03	7.465060e-04	3.277690e-04	1.015430e+05	(2.713820e+00 8.034640e+00 0.000000e+00)
0.00040466   	1.442930e+03	7.428430e-04	3.284770e-04	1.018330e+05	(1.485910e+00 1.078940e+01 0.000000e+00)
0.00040486   	1.436950e+03	7.405480e-04	3.289980e-04	1.018370e+05	(7.230320e-01 1.200820e+01 0.000000e+00)
0.00040506   	1.431190e+03	7.389220e-04	3.295880e-04	1.034680e+05	(2.560320e+00 9.321210e+00 0.000000e+00)
0.00040526   	1.425880e+03	7.374830e-04	3.301160e-04	1.039040e+05	(3.134920e+00 5.235970e+00 0.000000e+00)
0.00040546   	1.421230e+03	7.358050e-04	3.302560e-04	1.040790e+05	(2.572830e+00 3.565360e+00 0.000000e+00)
0.00040566   	1.417130e+03	7.337100e-04	3.299710e-04	1.037880e+05	(2.932970e+00 3.284130e+00 0.000000e+00)
0.00040586   	1.413360e+03	7.313480e-04	3.294750e-04	1.029320e+05	(4.143440e+00 4.022950e+00 0.000000e+00)
0.00040606   	1.409900e+03	7.288850e-04	3.289140e-04	1.029230e+05	(4.593940e+00 4.419300e+00 0.000000e+00)
0.00040626   	1.406860e+03	7.261150e-04	3.281230e-04	1.027740e+05	(5.703070e+00 4.513310e+00 0.000000e+00)
0.00040646   	1.404210e+03	7.225980e-04	3.267990e-04	1.024390e+05	(6.830160e+00 4.183540e+00 0.000000e+00)
0.00040666   	1.401300e+03	7.181340e-04	3.250620e-04	1.023860e+05	(7.516610e+00 3.817980e+00 0.000000e+00)
0.00040686   	1.397210e+03	7.135810e-04	3.238150e-04	1.022930e+05	(7.003540e+00 3.979760e+00 0.000000e+00)
0.00040706   	1.391580e+03	7.104560e-04	3.241660e-04	1.017630e+05	(8.841890e+00 4.557360e+00 0.000000e+00)
0.00040726   	1.385080e+03	7.100110e-04	3.265480e-04	1.018970e+05	(8.260140e+00 5.364670e+00 0.000000e+00)
0.00040746   	1.379110e+03	7.121690e-04	3.302520e-04	1.022570e+05	(5.766550e+00 5.649630e+00 0.000000e+00)
0.00040766   	1.374460e+03	7.157710e-04	3.340300e-04	1.017720e+05	(5.516570e+00 5.345040e+00 0.000000e+00)
0.00040786   	1.370970e+03	7.195240e-04	3.378710e-04	1.009050e+05	(7.690500e+00 4.560120e+00 0.000000e+00)
0.00040806   	1.367830e+03	7.227360e-04	3.407460e-04	1.004180e+05	(7.872550e+00 3.832140e+00 0.000000e+00)
0.00040826   	1.364630e+03	7.254690e-04	3.430460e-04	1.005900e+05	(5.953050e+00 3.260960e+00 0.000000e+00)
0.00040846   	1.361420e+03	7.279760e-04	3.450830e-04	1.009620e+05	(3.574830e+00 3.012250e+00 0.000000e+00)
0.00040866   	1.358480e+03	7.303500e-04	3.468590e-04	1.004750e+05	(2.143540e+00 2.737650e+00 0.000000e+00)
0.00040886   	1.355970e+03	7.324270e-04	3.481650e-04	9.999400e+04	(2.462270e+00 2.189810e+00 0.000000e+00)
0.00040906   	1.353770e+03	7.337130e-04	3.486570e-04	9.999380e+04	(2.365550e+00 2.364650e+00 0.000000e+00)
0.00040926   	1.352030e+03	7.339760e-04	3.482290e-04	1.000440e+05	(3.719520e+00 2.725830e+00 0.000000e+00)
0.00040946   	1.350780e+03	7.330600e-04	3.472620e-04	1.002260e+05	(4.431490e+00 3.866230e+00 0.000000e+00)
0.00040966   	1.349690e+03	7.309840e-04	3.458470e-04	1.003200e+05	(3.900670e+00 4.790670e+00 0.000000e+00)
0.00040986   	1.348400e+03	7.280400e-04	3.445050e-04	1.005160e+05	(2.331570e+00 5.169290e+00 0.000000e+00)
0.00041006   	1.347320e+03	7.250190e-04	3.438820e-04	1.009440e+05	(1.530250e+00 4.907650e+00 0.000000e+00)
0.00041026   	1.346250e+03	7.218420e-04	3.433520e-04	1.012310e+05	(1.191930e+00 4.270770e+00 0.000000e+00)
0.00041046   	1.345180e+03	7.182000e-04	3.423340e-04	1.011820e+05	(9.997270e-01 4.020180e+00 0.000000e+00)
0.00041066   	1.344130e+03	7.140180e-04	3.407300e-04	1.011490e+05	(6.479360e-01 4.432640e+00 0.000000e+00)
0.00041086   	1.342910e+03	7.095140e-04	3.387890e-04	1.013740e+05	(7.504410e-01 5.460450e+00 0.000000e+00)
0.00041106   	1.341310e+03	7.052200e-04	3.370070e-04	1.016930e+05	(8.851510e-01 6.037430e+00 0.000000e+00)
0.00041126   	1.339240e+03	7.018760e-04	3.358850e-04	1.017680e+05	(9.294360e-01 5.786150e+00 0.000000e+00)
0.00041146   	1.336810e+03	6.999670e-04	3.357010e-04	1.016260e+05	(9.509970e-01 4.556650e+00 0.000000e+00)
0.00041166   	1.334230e+03	6.995920e-04	3.364170e-04	1.022770e+05	(1.121780e+00 2.498910e+00 0.000000e+00)
0.00041186   	1.331660e+03	7.004320e-04	3.377740e-04	1.026910e+05	(1.777430e+00 1.651090e+00 0.000000e+00)
0.00041206   	1.329280e+03	7.019910e-04	3.393370e-04	1.033370e+05	(2.189040e+00 2.415860e+00 0.000000e+00)
0.00041226   	1.327300e+03	7.038010e-04	3.409370e-04	1.035690e+05	(2.357320e+00 3.735410e+00 0.000000e+00)
0.00041246   	1.325810e+03	7.054380e-04	3.421360e-04	1.032130e+05	(3.043850e+00 4.316040e+00 0.000000e+00)
0.00041266   	1.324680e+03	7.065190e-04	3.427530e-04	1.023730e+05	(4.339140e+00 4.484820e+00 0.000000e+00)
0.00041286   	1.323700e+03	7.068850e-04	3.428270e-04	1.013890e+05	(5.719110e+00 4.647140e+00 0.000000e+00)
0.00041306   	1.322630e+03	7.066020e-04	3.425820e-04	1.007690e+05	(6.665230e+00 4.744830e+00 0.000000e+00)
0.00041326   	1.321200e+03	7.059760e-04	3.423720e-04	1.004890e+05	(6.812760e+00 4.646030e+00 0.000000e+00)
0.00041346   	1.319280e+03	7.054490e-04	3.425550e-04	1.003670e+05	(6.148860e+00 4.430920e+00 0.000000e+00)
0.00041366   	1.316750e+03	7.052950e-04	3.436560e-04	1.003600e+05	(4.953490e+00 4.023020e+00 0.000000e+00)
0.00041386   	1.314030e+03	7.058140e-04	3.462490e-04	1.003310e+05	(3.619980e+00 3.398590e+00 0.000000e+00)
0.00041406   	1.311840e+03	7.072850e-04	3.493190e-04	1.003820e+05	(3.151630e+00 2.965690e+00 0.000000e+00)
0.00041426   	1.310090e+03	7.092170e-04	3.522860e-04	1.004170e+05	(2.428320e+00 2.841330e+00 0.000000e+00)
0.00041446   	1.308780e+03	7.111780e-04	3.547010e-04	1.002930e+05	(1.725040e+00 2.418040e+00 0.000000e+00)
0.00041466   	1.307770e+03	7.128190e-04	3.563050e-04	1.000730e+05	(1.990110e+00 2.167680e+00 0.000000e+00)
0.00041486   	1.306880e+03	7.139740e-04	3.572380e-04	9.999900e+04	(1.910670e+00 2.488360e+00 0.000000e+00)
0.00041506   	1.306000e+03	7.147200e-04	3.577360e-04	9.999790e+04	(1.362970e+00 3.235550e+00 0.000000e+00)
0.00041526   	1.305050e+03	7.151860e-04	3.579720e-04	9.999740e+04	(7.003750e-01 3.756740e+00 0.000000e+00)
0.00041546   	1.304120e+03	7.154780e-04	3.580260e-04	9.999780e+04	(5.976970e-01 4.022570e+00 0.000000e+00)
0.00041566   	1.303380e+03	7.156310e-04	3.578400e-04	1.000600e+05	(5.632750e-01 4.030150e+00 0.000000e+00)
0.00041586   	1.302960e+03	7.155630e-04	3.572960e-04	1.003090e+05	(5.443920e-01 3.783420e+00 0.000000e+00)
0.00041606   	1.302970e+03	7.151020e-04	3.562740e-04	1.004880e+05	(5.387890e-01 3.288090e+00 0.000000e+00)
0.00041626   	1.303270e+03	7.138810e-04	3.546040e-04	1.006060e+05	(1.316040e+00 3.011800e+00 0.000000e+00)
0.00041646   	1.303710e+03	7.117830e-04	3.524080e-04	1.007260e+05	(1.717060e+00 2.993010e+00 0.000000e+00)
0.00041666   	1.304130e+03	7.089660e-04	3.500730e-04	1.009890e+05	(1.562370e+00 2.934520e+00 0.000000e+00)
0.00041686   	1.304420e+03	7.057720e-04	3.479810e-04	1.012510e+05	(1.103070e+00 2.725930e+00 0.000000e+00)
0.00041706   	1.304490e+03	7.026140e-04	3.463600e-04	1.014720e+05	(9.912310e-01 2.309190e+00 0.000000e+00)
0.00041726   	1.304280e+03	6.997950e-04	3.452650e-04	1.015250e+05	(8.612800e-01 1.710600e+00 0.000000e+00)
0.00041746   	1.303800e+03	6.975160e-04	3.446010e-04	1.015190e+05	(6.327450e-01 1.075040e+00 0.000000e+00)
0.00041766   	1.303110e+03	6.959310e-04	3.443280e-04	1.014920e+05	(1.220950e+00 9.961930e-01 0.000000e+00)
0.00041786   	1.302250e+03	6.951140e-04	3.444560e-04	1.013820e+05	(1.783540e+00 1.564600e+00 0.000000e+00)
0.00041806   	1.301190e+03	6.949740e-04	3.449570e-04	1.011950e+05	(2.193970e+00 2.360390e+00 0.000000e+00)
0.00041826   	1.299860e+03	6.954740e-04	3.458280e-04	1.009490e+05	(2.615770e+00 3.013710e+00 0.000000e+00)
0.00041846   	1.298380e+03	6.965730e-04	3.470590e-04	1.010210e+05	(2.964870e+00 3.450160e+00 0.000000e+00)
0.00041866   	1.296790e+03	6.982300e-04	3.486060e-04	1.011620e+05	(3.115010e+00 3.614300e+00 0.000000e+00)
0.00041886   	1.295180e+03	7.003200e-04	3.503740e-04	1.012400e+05	(3.062460e+00 3.496190e+00 0.000000e+00)
0.00041906   	1.293550e+03	7.026220e-04	3.522230e-04	1.011350e+05	(2.839750e+00 3.568140e+00 0.000000e+00)
0.00041926   	1.291960e+03	7.049480e-04	3.540020e-04	1.008260e+05	(3.147640e+00 3.552770e+00 0.000000e+00)
0.00041946   	1.290630e+03	7.072150e-04	3.555820e-04	1.003320e+05	(3.732850e+00 3.356380e+00 0.000000e+00)
0.00041966   	1.289530e+03	7.091750e-04	3.568870e-04	9.999980e+04	(4.182650e+00 3.106150e+00 0.000000e+00)
0.00041986   	1.288660e+03	7.106420e-04	3.579120e-04	9.999940e+04	(4.270220e+00 2.777300e+00 0.000000e+00)
0.00042006   	1.287980e+03	7.115530e-04	3.587130e-04	9.999900e+04	(3.915250e+00 2.249970e+00 0.000000e+00)
0.00042026   	1.287540e+03	7.120210e-04	3.593550e-04	9.999890e+04	(3.182020e+00 1.595350e+00 0.000000e+00)
0.00042046   	1.287210e+03	7.120850e-04	3.599280e-04	9.999910e+04	(2.219660e+00 9.596200e-01 0.000000e+00)
0.00042066   	1.286890e+03	7.118760e-04	3.604900e-04	9.999960e+04	(1.143480e+00 7.204270e-01 0.000000e+00)
0.00042086   	1.286650e+03	7.115750e-04	3.610270e-04	1.000430e+05	(6.000940e-01 1.473600e+00 0.000000e+00)
0.00042106   	1.286450e+03	7.112080e-04	3.613920e-04	1.001400e+05	(6.069060e-01 2.159110e+00 0.000000e+00)
0.00042126   	1.286240e+03	7.106400e-04	3.614390e-04	1.001730e+05	(6.295060e-01 3.105900e+00 0.000000e+00)
0.00042146   	1.286020e+03	7.098670e-04	3.611950e-04	1.001300e+05	(6.651900e-01 3.964660e+00 0.000000e+00)
0.00042166   	1.285830e+03	7.088790e-04	3.606910e-04	1.000380e+05	(6.848050e-01 4.564320e+00 0.000000e+00)
0.00042186   	1.285620e+03	7.077050e-04	3.599640e-04	1.000850e+05	(6.768570e-01 4.864300e+00 0.000000e+00)
0.00042206   	1.285500e+03	7.066490e-04	3.590690e-04	1.004480e+05	(6.488470e-01 4.737550e+00 0.000000e+00)
0.00042226   	1.285400e+03	7.055940e-04	3.580720e-04	1.008200e+05	(6.137040e-01 4.199580e+00 0.000000e+00)
0.00042246   	1.285300e+03	7.045600e-04	3.570530e-04	1.011280e+05	(6.008760e-01 3.341270e+00 0.000000e+00)
0.00042266   	1.285250e+03	7.036250e-04	3.560830e-04	1.013890e+05	(5.916040e-01 2.308120e+00 0.000000e+00)
0.00042286   	1.285290e+03	7.028050e-04	3.551430e-04	1.016740e+05	(6.356110e-01 1.621460e+00 0.000000e+00)
0.00042306   	1.285310e+03	7.019450e-04	3.541140e-04	1.018790e+05	(1.623600e+00 1.396600e+00 0.000000e+00)
0.00042326   	1.285280e+03	7.010100e-04	3.530260e-04	1.019370e+05	(2.380600e+00 1.048290e+00 0.000000e+00)
0.00042346   	1.285120e+03	6.999600e-04	3.520250e-04	1.018070e+05	(2.841390e+00 1.333890e+00 0.000000e+00)
0.00042366   	1.284820e+03	6.988720e-04	3.512590e-04	1.014900e+05	(3.016190e+00 1.776490e+00 0.000000e+00)
0.00042386   	1.284460e+03	6.978950e-04	3.508300e-04	1.010360e+05	(3.000580e+00 2.141760e+00 0.000000e+00)
0.00042406   	1.283970e+03	6.971340e-04	3.508000e-04	1.010140e+05	(2.826090e+00 2.394100e+00 0.000000e+00)
0.00042426   	1.283300e+03	6.967260e-04	3.512050e-04	1.009210e+05	(2.614800e+00 2.552220e+00 0.000000e+00)
0.00042446   	1.282510e+03	6.967810e-04	3.520530e-04	1.007500e+05	(2.389500e+00 2.634530e+00 0.000000e+00)
0.00042466   	1.281500e+03	6.973040e-04	3.533150e-04	1.005160e+05	(2.681640e+00 2.755860e+00 0.000000e+00)
0.00042486   	1.280390e+03	6.983380e-04	3.549370e-04	1.002440e+05	(2.891990e+00 2.937740e+00 0.000000e+00)
0.00042506   	1.279230e+03	6.998900e-04	3.568060e-04	1.000330e+05	(2.926630e+00 3.040470e+00 0.000000e+00)
0.00042526   	1.278080e+03	7.018630e-04	3.588250e-04	9.999970e+04	(2.789530e+00 2.954130e+00 0.000000e+00)
0.00042546   	1.277020e+03	7.041300e-04	3.608700e-04	9.999950e+04	(2.503350e+00 2.648090e+00 0.000000e+00)
0.00042566   	1.276100e+03	7.065350e-04	3.627950e-04	9.999940e+04	(2.085980e+00 2.136190e+00 0.000000e+00)
0.00042586   	1.275380e+03	7.089050e-04	3.644530e-04	9.999930e+04	(1.553580e+00 1.491120e+00 0.000000e+00)
0.00042606   	1.274880e+03	7.110090e-04	3.657740e-04	9.999920e+04	(1.155090e+00 8.683260e-01 0.000000e+00)
0.00042626   	1.274620e+03	7.127840e-04	3.666780e-04	9.999910e+04	(1.134810e+00 7.262220e-01 0.000000e+00)
0.00042646   	1.274610e+03	7.140910e-04	3.671230e-04	9.999910e+04	(1.107240e+00 8.736460e-01 0.000000e+00)
0.00042666   	1.274830e+03	7.148440e-04	3.671150e-04	9.999910e+04	(1.021060e+00 1.432670e+00 0.000000e+00)
0.00042686   	1.275230e+03	7.150030e-04	3.666790e-04	9.999930e+04	(8.573880e-01 1.829220e+00 0.000000e+00)
0.00042706   	1.275770e+03	7.145790e-04	3.658880e-04	9.999960e+04	(6.379140e-01 2.077380e+00 0.000000e+00)
0.00042726   	1.276390e+03	7.136400e-04	3.648510e-04	9.999990e+04	(5.835130e-01 2.210760e+00 0.000000e+00)
0.00042746   	1.277030e+03	7.122590e-04	3.636670e-04	1.000750e+05	(5.834320e-01 2.275840e+00 0.000000e+00)
0.00042766   	1.277600e+03	7.105440e-04	3.623940e-04	1.002980e+05	(5.883820e-01 2.705520e+00 0.000000e+00)
0.00042786   	1.278030e+03	7.086320e-04	3.611340e-04	1.004880e+05	(5.969190e-01 3.047910e+00 0.000000e+00)
0.00042806   	1.278310e+03	7.066730e-04	3.599520e-04	1.006050e+05	(6.076860e-01 3.230780e+00 0.000000e+00)
0.00042826   	1.278440e+03	7.048140e-04	3.589080e-04	1.006550e+05	(6.190420e-01 3.210190e+00 0.000000e+00)
0.00042846   	1.278430e+03	7.031740e-04	3.580430e-04	1.006830e+05	(6.515240e-01 2.967540e+00 0.000000e+00)
0.00042866   	1.278310e+03	7.018820e-04	3.573710e-04	1.009500e+05	(6.869990e-01 2.511230e+00 0.000000e+00)
0.00042886   	1.278150e+03	7.010180e-04	3.568970e-04	1.012070e+05	(7.253340e-01 1.874060e+00 0.000000e+00)
0.00042906   	1.278010e+03	7.006470e-04	3.566240e-04	1.014130e+05	(7.608930e-01 1.108170e+00 0.000000e+00)
0.00042926   	1.277860e+03	7.006240e-04	3.565440e-04	1.015540e+05	(7.848250e-01 8.207900e-01 0.000000e+00)
0.00042946   	1.277610e+03	7.008340e-04	3.565180e-04	1.016130e+05	(1.356690e+00 8.655390e-01 0.000000e+00)
0.00042966   	1.277280e+03	7.012020e-04	3.564930e-04	1.015740e+05	(2.199290e+00 1.605990e+00 0.000000e+00)
0.00042986   	1.276810e+03	7.016610e-04	3.565270e-04	1.014230e+05	(2.901780e+00 2.234470e+00 0.000000e+00)
0.00043006   	1.276100e+03	7.020980e-04	3.567030e-04	1.011570e+05	(3.391920e+00 2.718000e+00 0.000000e+00)
0.00043026   	1.275420e+03	7.026230e-04	3.570890e-04	1.007900e+05	(3.671830e+00 3.037480e+00 0.000000e+00)
0.00043046   	1.274740e+03	7.032110e-04	3.577180e-04	1.003520e+05	(3.710370e+00 3.180160e+00 0.000000e+00)
0.00043066   	1.274060e+03	7.038560e-04	3.585870e-04	1.001490e+05	(3.533680e+00 3.139010e+00 0.000000e+00)
0.00043086   	1.273390e+03	7.045580e-04	3.596380e-04	1.001170e+05	(3.191590e+00 2.960820e+00 0.000000e+00)
0.00043106   	1.272840e+03	7.053950e-04	3.608230e-04	1.000620e+05	(2.735650e+00 2.619970e+00 0.000000e+00)
0.00043126   	1.272300e+03	7.062920e-04	3.620940e-04	1.000020e+05	(2.193640e+00 2.168150e+00 0.000000e+00)
0.00043146   	1.271770e+03	7.072560e-04	3.634270e-04	9.999980e+04	(1.639290e+00 1.656750e+00 0.000000e+00)
0.00043166   	1.271280e+03	7.083280e-04	3.644600e-04	9.999970e+04	(1.420540e+00 1.370830e+00 0.000000e+00)
0.00043186   	1.270860e+03	7.095480e-04	3.653690e-04	9.999960e+04	(1.184300e+00 1.101080e+00 0.000000e+00)
0.00043206   	1.270550e+03	7.108500e-04	3.664170e-04	9.999950e+04	(8.792900e-01 8.262260e-01 0.000000e+00)
0.00043226   	1.270360e+03	7.121450e-04	3.673110e-04	9.999950e+04	(7.187770e-01 1.372560e+00 0.000000e+00)
0.00043246   	1.270290e+03	7.132720e-04	3.679190e-04	9.999950e+04	(6.746670e-01 1.836690e+00 0.000000e+00)
0.00043266   	1.270360e+03	7.141290e-04	3.681920e-04	9.999950e+04	(6.478090e-01 2.160680e+00 0.000000e+00)
0.00043286   	1.270580e+03	7.146320e-04	3.680970e-04	9.999950e+04	(6.306960e-01 2.339220e+00 0.000000e+00)
0.00043306   	1.270950e+03	7.147580e-04	3.676240e-04	9.999950e+04	(6.203090e-01 2.402600e+00 0.000000e+00)
0.00043326   	1.271470e+03	7.144710e-04	3.667970e-04	1.000490e+05	(6.096950e-01 2.377640e+00 0.000000e+00)
0.00043346   	1.272090e+03	7.137770e-04	3.656780e-04	1.001510e+05	(5.998720e-01 2.281960e+00 0.000000e+00)
0.00043366   	1.272760e+03	7.127410e-04	3.647900e-04	1.002670e+05	(5.923460e-01 2.297490e+00 0.000000e+00)
0.00043386   	1.273450e+03	7.114550e-04	3.637040e-04	1.003860e+05	(5.885250e-01 2.210080e+00 0.000000e+00)
0.00043406   	1.274060e+03	7.099690e-04	3.623940e-04	1.005200e+05	(5.895880e-01 2.003450e+00 0.000000e+00)
0.00043426   	1.274580e+03	7.083900e-04	3.611160e-04	1.006570e+05	(5.959120e-01 1.679870e+00 0.000000e+00)
0.00043446   	1.274970e+03	7.068570e-04	3.600020e-04	1.007760e+05	(6.069810e-01 1.261050e+00 0.000000e+00)
0.00043466   	1.275240e+03	7.054830e-04	3.591010e-04	1.008610e+05	(6.213700e-01 9.814710e-01 0.000000e+00)
0.00043486   	1.275370e+03	7.043560e-04	3.584800e-04	1.008980e+05	(6.656250e-01 6.902020e-01 0.000000e+00)
0.00043506   	1.275380e+03	7.035710e-04	3.581510e-04	1.008860e+05	(7.558460e-01 7.932550e-01 0.000000e+00)
